id,x,y,cluster_id,text,
932397000000000000,20.86731339,-0.731637418,0,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horror show in any way helps conservation of Elephants or any other animal.,
932420000000000000,14.36652374,1.320450664,0,"Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those responsible. We will, and must, build the Wall!",
932434000000000000,20.3297596,8.034573555,0,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long and they do not want to disappoint the American public!,
932571000000000000,-7.252577782,5.032790184,2,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National Anthem. Great disrespect! Next time NFL should suspend him for remainder of season. Attendance and ratings way down.,
932578000000000000,-6.723929405,-2.221983433,1,Under President Trump unemployment rate will drop below 4%.  Analysts predict economic boom for 2018!  @foxandfriends and @Varneyco,
933039000000000000,-45.70585632,-0.427551568,1,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the White House. https://t.co/Zauqz4jfWv,
933105000000000000,-26.80799866,3.717239857,2,"Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their days in the beautiful Blue Ridge Mountains at Gobbler’s Rest... https://t.co/fsS8B8f5UR",
933280000000000000,4.975287437,-22.53367615,3,"It wasn’t the White House, it wasn’t the State Department, it wasn’t father LaVar’s so-called people on the ground in China that got his son out of a long term prison sentence - IT WAS ME. Too bad! LaVar is just a poor man’s version of Don King, but without the hair. Just think..",
933282000000000000,24.3362236,-11.37363815,0,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contract to support you. But remember LaVar, shoplifting is NOT a little thing. It’s a really big deal, especially in China. Ungrateful fool!",
933286000000000000,-2.740232229,-14.80222988,3,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season. That’s almost as bad as kneeling! When will the highly paid Commissioner finally get tough and smart? This issue is killing your league!.....,
933291000000000000,13.87495804,-23.55112267,1,Another Crooked Hillary Fan! https://t.co/1LidydhORD,
933302000000000000,-8.854354858,-5.982924461,2,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hit new Record High yesterday - $5.5 trillion gain since E. Many companies coming back to the U.S. Military building up and getting very strong.,
933319000000000000,-15.31942368,14.51060581,2,The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for all involved. https://t.co/1AxmegKqvu,
933446000000000000,-8.170684814,-6.209978104,2,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly!  @FoxNews,
933448000000000000,15.48705864,-0.142382488,2,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 people aboard and not much time left. May God be with them and the people of Argentina!,
933517000000000000,18.68247604,7.947360516,0,....And it will get even better with Tax Cuts! https://t.co/75wozGJQoP,
933659000000000000,-6.470592022,-4.451919556,2,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Military getting really strong, we will build the WALL, V.A. taking care of our Vets, great Supreme Court Justice, RECORD CUT IN REGS, lowest unemployment in 17 years....!",
933659000000000000,-42.37094116,32.95716858,5,@ThePlumLineGS MAKE AMERICA GREAT AGAIN!,
933663000000000000,-43.03229141,32.29021835,5,MAKE AMERICA GREAT AGAIN!,
933692000000000000,-14.77387047,27.2423172,3,"Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M.  Afghanistan, Iraq, USS Monterey, Turkey &amp, Bahrain. Then going to Coast Guard Quarters, Florida.",
933721000000000000,-51.95347595,9.533601761,5,HAPPY THANKSGIVING! https://t.co/nQhi7XopMW,
933831000000000000,-26.38461876,8.762553215,2,"My great honor to join our incredible men and women of the @USCG, at the Lake Worth Inlet Station, in Riviera Beach, Florida today!#HappyThanksgiving https://t.co/C35HR9opbP",
933837000000000000,27.52116585,4.968310833,0,"ObamaCare premiums are going up, up, up, just as I have been predicting for two years. ObamaCare is OWNED by the Democrats, and it is a disaster. But do not worry. Even though the Dems want to Obstruct, we will Repeal &amp, Replace right after Tax Cuts!",
933919000000000000,-14.39402771,-23.82608795,5,A great guy (with great ratings)! https://t.co/S0S6xqrjSC,
933922000000000000,-25.50048447,-4.024772644,5,Two great people! https://t.co/5cVnMhnmuH,
934026000000000000,-7.99639082,3.015506506,2,"Can you believe that the disrespect for our Country, our Flag, our Anthem continues without penalty to the players. The Commissioner has lost control of the hemorrhaging league. Players are the boss! https://t.co/udXP5MR8BC",
934030000000000000,2.950115442,-7.577121735,0,"Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I inherited in the Middle East. I will get it all done, but what a mistake, in lives and dollars (6 trillion), to be there in the first place!",
934032000000000000,-1.994224668,25.70891571,2,"After Turkey call I will be heading over to Trump National Golf Club, Jupiter, to play golf (quickly) with Tiger Woods and Dustin Johnson. Then back to Mar-a-Lago for talks on bringing even more jobs and companies back to the USA!",
934081000000000000,-12.70301151,3.82945919,2,"Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terrorism, we must defeat them militarily and discredit the extremist ideology that forms the basis of their existence!",
934132000000000000,15.7689743,-0.038595159,0,"Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack, with so much loss of life. We have to get TOUGHER AND SMARTER than ever before, and we will. Need the WALL, need the BAN! God bless the people of Egypt.",
934190000000000000,31.61102295,-11.47626305,0,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I would have to agree to an interview and a major photo shoot. I said probably is no good and took a pass. Thanks anyway!",
934507000000000000,-26.63405228,20.60791206,1,Happy #SmallBusinessSaturday!A great day to support your community and America’s JOB creators by shopping locally at a #SmallBiz. #ShopSmall https://t.co/pBQaBHvl7k,
934539000000000000,13.03822613,0.33016035,2,"The Consumer Financial Protection Bureau, or CFPB, has been a total disaster as run by the previous Administrations pick. Financial Institutions have been devastated and unable to properly serve the public. We will bring it back to life!",
934542000000000000,-3.413320065,-17.75761986,3,"Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been under its leader from previous Administration, who just quit!",
934552000000000000,11.16957188,-32.17195129,2,".@FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still a major source of (Fake) news, and they represent our Nation to the WORLD very poorly. The outside world does not see the truth from them!",
934564000000000000,36.40852356,-11.16355324,5,"Wow, even I didn’t realize we did so much. Wish the Fake News would report! Thank you. https://t.co/ApVbu2b0Jd",
934782000000000000,3.694201946,-1.607638955,2,"The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime, WEAK on the Border, Bad for our Military and our great Vets, Bad for our 2nd Amendment, AND WANTS TO RAISES TAXES TO THE SKY. Jones would be a disaster!",
934792000000000000,30.45271873,-14.78416729,3,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn’t enough. Can’t let Schumer/Pelosi win this race. Liberal Jones would be BAD!,
934897000000000000,-1.751410961,-19.9669323,3,"Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russia,Russia.  Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN!",
934962000000000000,8.138718605,1.889648914,2,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country.  Senate Republicans will hopefully come through for all of us. The Tax Cut Bill is getting better and better. The end result will be great for ALL!",
935147000000000000,13.47594261,-30.59530067,3,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!",
935150000000000000,25.82433701,-34.75914764,0,"The good news is that their ratings are terrible, nobody cares! https://t.co/I7h4Ryin3h",
935152000000000000,9.373478889,0.357012004,0,"The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle class and job producers can get even more in actual dollars and savings and the pass through provision becomes simpler and really works well!",
935340000000000000,10.23536873,5.928597927,0,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us the much needed Tax Cuts to keep it all going! Democrats want big Tax Increases.,
935340000000000000,-34.73692703,35.5372963,5,Thank you Rand! https://t.co/NvPeleVmub,
935490000000000000,-7.047191143,1.368540049,2,"At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The American public is fed up with the disrespect the NFL is paying to our Country, our Flag and our National Anthem. Weak and out of control!",
935494000000000000,33.62765503,-9.455589294,0,"Melania, our great and very hard working First Lady, who truly loves what she is doing, always thought that “if you run, you will win.” She would tell everyone that, “no doubt, he will win.” I also felt I would win (or I would not have run) - and Country is doing great!",
935513000000000000,15.24410629,4.153204441,0,"Meeting with “Chuck and Nancy” today about keeping government open and working. Problem is they want illegal immigrants flooding into our Country unchecked, are weak on Crime and want to substantially RAISE Taxes. I don’t see a deal!",
935546000000000000,-48.23845291,-0.664465249,1,“Statement from President Donald J. Trump on #GivingTuesday” https://t.co/NrfnmixAwR,
935632000000000000,-46.09030914,2.998857498,1,"Remarks from the Roosevelt Room with @SenateMajLdr Mitch McConnell, @SpeakerRyan and Secretary of Defense, General James Mattis. https://t.co/lZMqK5jBvh",
935637000000000000,-32.6226387,-20.29498291,1,"Dow, S&amp,P 500 and Nasdaq all finished the day at new RECORD HIGHS! https://t.co/wJyB9d00hh",
935641000000000000,-27.16988945,-21.7310276,3,"“The Conference Board said that consumer sentiment was at its highest level in nearly 17 years in November. The Consumer Confidence Index rose from 126.2 in October to 129.5, notching its best reading since December 2000...” https://t.co/iNOtT3K8Vn",
935686000000000000,9.309206963,14.78013515,3,"After North Korea missile launch, it's more important than ever to fund our gov't &amp, military! Dems shouldn't hold troop funding hostage for amnesty &amp, illegal immigration. I ran on stopping illegal immigration and won big. They can't now threaten a shutdown to get their demands.",
935701000000000000,12.73890781,-18.99830246,3,"Charles McCullough, the respected fmr Intel Comm Inspector General, said public was misled on Crooked Hillary Emails. “Emails endangered National Security.” Why aren’t our deep State authorities looking at this? Rigged &amp, corrupt? @TuckerCarlson @seanhannity",
935712000000000000,-0.912136972,-7.2241292,3,"Just won the lawsuit on leadership of Consumer Financial Protection Bureau, CFPB. A big win for the Consumer!",
935713000000000000,-40.6582489,26.43490791,5,Great work Ivanka! https://t.co/AQL4JLvnDh,
935714000000000000,7.607387543,2.018701553,2,Great day for Tax Cuts and the Republican Party. But the biggest Winner will be our great Country!,
935834000000000000,14.99222183,23.89506912,2,".@foxandfriends, we are in record territory in all things having to do with our economy! https://t.co/VB0Ao3s18d",
935838000000000000,13.90688515,-31.3229847,3,"Great, and we should boycott Fake News CNN. Dealing with them is a total waste of time! https://t.co/8zJ3j7g5el",
935842000000000000,-18.53969193,-26.06110954,3,Looks like another great day for the Stock Market. Consumer Confidence is at Record High. I guess somebody likes me (my policies)!,
935845000000000000,18.15519142,-24.42460632,3,"Wow, Matt Lauer was just fired from NBC for “inappropriate sexual behavior in the workplace.” But when will the top executives at NBC &amp, Comcast be fired for putting out so much Fake News. Check out Andy Lack’s past!",
935870000000000000,11.15789604,-15.12139702,3,So now tha Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Griffin? And will they terminate low ratings Joe Scarborough based on the “unsolved mystery” that took place in Florida years ago? Investigate!,
935875000000000000,11.15102863,-15.13556576,3,So now that Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Griffin? And will they terminate low ratings Joe Scarborough based on the “unsolved mystery” that took place in Florida years ago? Investigate!,
935881000000000000,-7.08136797,14.15610886,3,Just spoke to President XI JINPING of China concerning the provocative actions of North Korea. Additional major sanctions will be imposed on North Korea today. This situation will be handled!,
935883000000000000,-7.37005806,-2.413895845,3,"Economy growing! Excluding hurricane effects, CEA estimates that real GDP growth would have been 3.9% in Q3.Stock market at a new high, unemployment at a low. We are winning and TAX CUTS will shift our economy into high gear! https://t.co/HrKIF72VqE",
935940000000000000,-4.411538601,11.59757423,2,"Departing @JBA_NAFW for St. Charles, Missouri to help push our plan for HISTORIC TAX CUTS across the finish line.A successful vote in the Senate this week will bring us one giant step closer to delivering an incredible victory for the American people!https://t.co/jR1DEUnm2h https://t.co/XF9sRwdV8u",
936006000000000000,-1.645129561,1.531322718,2,"This week, the Senate can join the House &amp, take a strong stand for the Middle Class families who are the backbone of America. Together, we will give the American people a big, beautiful Christmas present-a massive tax cut that lets Americans keep more of their HARD-EARNED MONEY! https://t.co/9jddEW2Oo5",
936014000000000000,-7.26094532,20.74018478,2,"A vote to CUT TAXES is a vote to PUT AMERICA FIRST. It is time to take care of OUR WORKERS, to protect OUR COMMUNITIES, and to REBUILD OUR GREAT COUNTRY! https://t.co/wW3QNxcCHf https://t.co/sRL2yRK6k2",
936032000000000000,-5.129570007,17.06400871,2,"Now, we have a once in a lifetime opportunity to RESTORE AMERICAN PROSPERITY – and RECLAIM AMERICA’S DESTINY.But in order to achieve this bright and glowing future, the SENATE MUST PASS TAX CUTS – and bring Main Street roaring back to life!https://t.co/jMNwEMrbbr https://t.co/3Niu0thp1D",
936033000000000000,-3.430158854,-41.20227814,0,"Theresa @theresamay, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",
936038000000000000,-3.430325985,-41.20715332,0,".@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",
936038000000000000,10.24074841,-21.71644402,3,The House of Representatives seeks contempt citations(?) against the JusticeDepartment and the FBI for withholding key documents and an FBI witness which could shed light on surveillance of associates of Donald Trump. Big stuff. Deep State. Give this information NOW! @FoxNews,
936040000000000000,37.79789734,-0.622261345,0,The only people who don’t like the Tax Cut Bill are the people that don’t understand it or the Obstructionist Democrats that know how really good it is and do not want the credit and success to go to the Republicans!,
936052000000000000,12.54940128,-19.16409874,3,"""“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security....""""Charles McCulloughFmr Intel Comm Inspector General https://t.co/b0tLW5TVhX""",
936058000000000000,3.222464561,-35.6701355,3,Funny to hear the Democrats talking about the National Debt when President Obama doubled it in only 8 years!,
936204000000000000,13.37646866,-0.866419613,0,"The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!",
936207000000000000,2.662176847,-29.33415222,3,The Failing @nytimes has totally gone against the Social Media Guidelines that they installed to preserve some credibility after many of their biased reporters went Rogue!  @foxandfriends,
936209000000000000,-0.128517404,-4.87280941,2,"The Chinese Envoy, who just returned from North Korea, seems to have had no impact on Little Rocket Man. Hard to believe his people, and the military, put up with living in such horrible conditions. Russia and China condemned the launch.",
936220000000000000,-20.71218109,-28.24135017,2,Stock Market hits new Record High. Confidence and enthusiasm abound. More great numbers coming out!,
936260000000000000,-1.324144244,-17.83943176,3,"The Dow just broke 24,000 for the first time (another all-time Record). If the Dems had won the Presidential Election, the Market would be down 50% from these levels and Consumer Confidence, which is also at an all-time high, would be “low and glum!”",
936316000000000000,-39.4368248,31.43631935,5,Thank you @SenOrrinHatch. Let’s continue MAKING AMERICA GREAT AGAIN! https://t.co/PIv9OAVZcf https://t.co/6egRvuwj1l,
936339000000000000,-22.16165352,3.617183924,2,"Today, it was my great honor to meet with the Crown Prince of Bahrain at the @WhiteHouse. Bahrain and the United States are important partners.During the Crown Prince’s visit, he is advancing $9 BILLION in commercial deals, including finalizing the purchase of F-16’s... https://t.co/vYuw7UGYmN",
936352000000000000,-35.41540527,-15.34552288,1,Our FIFTH 1K milestone of 2017!#DOW24K #MAGA https://t.co/NoVt1uFp0y,
936394000000000000,27.18602562,-3.747085333,0,"Today is a day that I’ve been looking very much forward to ALL YEAR LONG. It is one that you have heard me speak about many times before. Now, as President of the United States, it is my tremendous honor to finally wish America and the world, a very MERRY CHRISTMAS! https://t.co/cTvdlUkfHV",
936395000000000000,-17.46587563,6.093008518,2,"The Christmas Story begins 2,000 years ago with a mother, a father, their baby son and the most extraordinary gift of all—the gift of God’s love for all of humanity.Whatever our beliefs, we know that the birth of Jesus Christ and the story of his life... https://t.co/P94C3LjWlx",
936437000000000000,8.277231216,-16.53253174,3,A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.,
936551000000000000,6.244905472,-15.92052937,3,"The Kate Steinle killer came back and back over the weakly protected Obama border, always committing crimes and being violent, and yet this info was not used in court. His exoneration is a complete travesty of justice. BUILD THE WALL!",
936554000000000000,0.981776416,-16.0541935,3,The jury was not told the killer of Kate was a 7 time felon. The Schumer/Pelosi Democrats are so weak on Crime that they will pay a big price in the 2018 and 2020 Elections.,
936556000000000000,13.42849731,-2.017529488,0,Republicans Senators are working hard to pass the biggest Tax Cuts in the history of our Country. The Bill is getting better and better. This is a once in a generation chance. Obstructionist Dems trying to block because they think it is too good and will not be given the credit!,
936688000000000000,30.83688927,-17.6797142,0,"The media has been speculating that I fired Rex Tillerson or that he would be leaving soon - FAKE NEWS! He’s not leaving and while we disagree on certain subjects, (I call the final shots) we work well together and America is highly respected again!https://t.co/FrqiPLFJ1E",
936714000000000000,-7.982060432,-1.887063503,2,Economists on the TAX CUTS and JOBS ACT:“The enactment of a comprehensive overhaul - complete with a lower corporate tax rate - will IGNITE our ECONOMY with levels of GROWTH not SEEN IN GENERATIONS...” https://t.co/2vCBDtLh3C,
936865000000000000,-3.533150673,11.49734688,2,We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to @SenateMajLdr Mitch McConnell and Chairman @SenOrrinHatch for shepherding our bill through the Senate. Look forward to signing a final bill before Christmas! https://t.co/gmWTny3SfS,
936942000000000000,8.375225067,3.496908188,2,Biggest Tax Bill and Tax Cuts in history just passed in the Senate. Now these great Republicans will be going for final passage. Thank you to House and Senate Republicans for your hard work and commitment!,
937007000000000000,27.04197502,-15.03950214,3,I had to fire General Flynn because he lied to the Vice President and the FBI. He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide!,
937066000000000000,-5.387199879,-20.7438736,3,"62 years ago this week, a brave seamstress in Montgomery, Alabama uttered one word that changed history... https://t.co/eOvCBcMIKX",
937137000000000000,-35.41290665,3.411011696,1,Great job First Lady Melania! https://t.co/TRuvaftPcD,
937141000000000000,8.335225105,-18.5630703,3,"So General Flynn lies to the FBI and his life is destroyed, while Crooked Hillary Clinton, on that now famous FBI holiday “interrogation” with no swearing in and no recording, lies many times...and nothing happens to her? Rigged system, or just a double standard?",
937143000000000000,9.087429047,-16.64093399,3,"Many people in our Country are asking what the “Justice” Department is going to do about the fact that totally Crooked Hillary, AFTER receiving a subpoena from the United States Congress, deleted and “acid washed” 33,000 Emails? No justice!",
937145000000000000,16.61245918,-26.94692802,3,"Congratulations to @ABC News for suspending Brian Ross for his horrendously inaccurate and dishonest report on the Russia, Russia, Russia Witch Hunt. More Networks and “papers” should do the same with their Fake News!",
937279000000000000,25.97777367,-21.28057671,3,I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!,
937297000000000000,-24.61651039,-0.474372536,1,Such a total miscarriage of Justice in San Francisco! https://t.co/MSIkBCKF3t,
937301000000000000,16.50655365,-20.27873802,3,"Tainted (no, very dishonest?) FBI “agent’s role in Clinton probe under review.” Led Clinton Email probe. @foxandfriends  Clinton money going to wife of another FBI agent in charge.",
937306000000000000,8.075369835,-18.38279915,3,"After years of Comey, with the phony and dishonest Clinton investigation (and more), running the FBI, its reputation is in Tatters - worst in History! But fear not, we will bring it back to greatness.",
937309000000000000,9.510028839,-14.22206974,3,"People who lost money when the Stock Market went down 350 points based on the False and Dishonest reporting of Brian Ross of @ABC News (he has been suspended), should consider hiring a lawyer and suing ABC for the damages this bad reporting has caused - many millions of dollars!",
937315000000000000,17.4747982,-19.87084579,3,Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!,
937642000000000000,7.99652338,11.85666466,3,"Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We need his vote on stopping crime, illegal immigration, Border Wall, Military, Pro Life, V.A., Judges 2nd Amendment and more. No to Jones, a Pelosi/Schumer Puppet!",
937653000000000000,-6.344864845,-4.265361309,3,"Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on taxes, tough on crime, strong on military and borders...&amp, so much more. Look at your 401-k’s since Election. Highest Stock Market EVER! Jobs are roaring back!",
937654000000000000,4.48976469,-2.140806198,0,"With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!",
937662000000000000,2.568088055,-19.76202965,3,A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the greatest Witch Hunt in U.S. political history. Enjoy!,
938102000000000000,-27.95773697,7.654969692,2,"Yesterday, I was thrilled to be with so many WONDERFUL friends, in Utah’s MAGNIFICENT Capitol.It was my honor to sign two Presidential Proclamations that will modify the national monuments designations of both Bears Ears and Grand Staircase Escalante...https://t.co/jiTHcPovCi https://t.co/dIpdAUVoRB",
938185000000000000,-45.92811966,19.48805237,1,"Join me this Friday in Pensacola, Florida at the Pensacola Bay Center! Tickets: https://t.co/zA7SGgWqBE https://t.co/QzFdxQdgAL",
938423000000000000,-43.03327942,32.29040527,5,MAKE AMERICA GREAT AGAIN!,
938441000000000000,-17.99252319,16.1536541,2,Our thoughts and prayers are with everyone in the path of California’s wildfires. I encourage everyone to heed the advice and orders of local and state officials. THANK YOU to all First Responders for your incredible work! https://t.co/g9y9PkB352,
938469000000000000,-46.78681183,15.37838745,1,Join me live from the @WhiteHouse via #Periscopehttps://t.co/wLXKoISSTG,
938517000000000000,-2.552645922,23.31256104,2,I have determined that it is time to officially recognize Jerusalem as the capital of Israel. I am also directing the State Department to begin preparation to move the American Embassy from Tel Aviv to Jerusalem... https://t.co/YwgWmT0O8m,
938757000000000000,5.764597416,23.76840782,3,Go get the new book on Andrew Jackson by Brian Kilmeade...Really good. @foxandfriends,
938786000000000000,-19.85656166,-14.1267519,3,"National Pearl Harbor Remembrance Day - “A day that will live in infamy!” December 7, 1941",
938804000000000000,-21.74482155,16.28912926,2,"Today, our entire nation pauses to REMEMBER PEARL HARBOR—and the brave warriors who on that day stood tall and fought for America. God Bless our HEROES who wear the uniform, and God Bless the United States of America. #PearlHarborRemembranceDay🇺🇸 https://t.co/qGhlsPlxtH",
938862000000000000,-37.01977539,4.958888531,1,"Today, the U.S. flag flies at half-staff at the @WhiteHouse, in honor of National Pearl Harbor Remembrance Day. https://t.co/LkXsBx2JF8 https://t.co/ogmpydr5LK",
938874000000000000,-20.01698112,15.2183094,2,"Today, as we Remember Pearl Harbor, it was an incredible honor to be joined with surviving Veterans of the attack on 12/7/1941. They are HEROES, and they are living witnesses to American History. All American hearts are filled with gratitude for their service and their sacrifice. https://t.co/x5LDl25o30",
938878000000000000,-15.09628677,6.878676891,2,"Across the battlefields, oceans, and harrowing skies of Europe and the Pacific throughout the war, one great battle cry could be heard by America’s friends and foes alike:“REMEMBER PEARL HARBOR.” https://t.co/dfev02TwIr",
939006000000000000,-30.94150162,22.09913445,0,"Tonight, @FLOTUS Melania and I were thrilled to welcome so many wonderful friends to the @WhiteHouse – and wish them all a very #HappyHanukkahhttps://t.co/wyPkpTsP1i https://t.co/XhNXZSBEC8",
939007000000000000,39.0312233,-8.002724648,1,I fulfilled my campaign promise - others didn’t! https://t.co/bYdaOHmPVJ,
939120000000000000,27.97389412,-3.076419592,0,"Big crowd expected today in Pensacola, Florida, for a Make America Great Again speech. We have done so much in so short a period of time...and yet are planning to do so much more! See you there!",
939149000000000000,6.734236717,9.692979813,3,"LAST thing the Make America Great Again Agenda needs is a Liberal Democrat in Senate where we have so little margin for victory already. The Pelosi/Schumer Puppet Jones would vote against us 100% of the time. He’s bad on Crime, Life, Border, Vets, Guns &amp, Military. VOTE ROY MOORE!",
939152000000000000,20.64800072,-9.572149277,0,"Fines and penalties against Wells Fargo Bank for their bad acts against their customers and others will not be dropped, as has incorrectly been reported, but will be pursued and, if anything, substantially increased. I will cut Regs but make penalties severe when caught cheating!",
939189000000000000,-40.92700577,31.44807625,5,MAKE AMERICA GREAT AGAIN! https://t.co/64a93S07s7,
939209000000000000,-25.47341728,-21.28721237,3,"“The unemployment rate remains at a 17-year low of 4.1%. The unemployment rate in manufacturing dropped to 2.6%, the lowest ever recorded. The unemployment rate among Hispanics dropped to 4.7%, the lowest ever recorded...”@SecretaryAcosta @USDOL https://t.co/vou28s0yHN",
939275000000000000,-6.257395744,31.32728958,1,"On my way to Pensacola, Florida. See everyone soon! #MAGA https://t.co/ijwxVSYQ52",
939300000000000000,-45.36413956,19.91278648,1,Just arrived at the Pensacola Bay Center. Join me LIVE on @FoxNews in 10 minutes! #MAGA https://t.co/RQFqOkcpNV,
939355000000000000,-1.134236574,-1.195059657,0,"This is your land, this is your home, and it's your voice that matters the most. So speak up, be heard, and fight, fight, fight for the change you've been waiting for your entire life!MERRY CHRISTMAS and THANK YOU Pensacola, Florida! https://t.co/geWGzpzRp6",
939376000000000000,-5.935472012,3.619397879,2,"We believe that every American should stand for the National Anthem, and we proudly pledge allegiance to one NATION UNDER GOD! https://t.co/r2ITtWwfVs",
939475000000000000,-13.30786133,-16.33694649,0,"GREAT EVENING last night in Pensacola, Florida. Arena was packed to the rafters, the crowd was loud, loving and really smart. They definitely get what’s going on. Thank you Pensacola!",
939478000000000000,6.676915169,9.621754646,0,"A big contingent of very enthusiastic Roy Moore fans at the rally last night. We can’t have a Pelosi/Schumer Liberal Democrat, Jones, in that important Alabama Senate seat. Need your vote to Make America Great Again! Jones will always vote against what we must do for our Country.",
939480000000000000,25.7517662,-21.394207,3,"Fake News CNN made a vicious and purposeful mistake yesterday. They were caught red handed, just like lonely Brian Ross at ABC News (who should be immediately fired for his “mistake”). Watch to see if @CNN fires those responsible, or was it just gross incompetence?",
939485000000000000,18.68907928,-35.15533829,3,"CNN’S slogan is CNN, THE MOST TRUSTED NAME IN NEWS. Everyone knows this is not true, that this could, in fact, be a fraud on the American Public. There are many outlets that are far more trusted than Fake News CNN. Their slogan should be CNN, THE LEAST TRUSTED NAME IN NEWS!",
939521000000000000,-21.68722153,5.790504932,2,"Heading to the great state of Mississippi at the invitation of their popular and respected Governor, @PhilBryantMS. Look forward to seeing the new Civil Rights Museum!",
939560000000000000,-24.44259262,10.49595547,2,"It was my great honor to celebrate the opening of two extraordinary museums-the Mississippi State History Museum &amp, the Mississippi Civil Rights Museum. We pay solemn tribute to our heroes of the past &amp, dedicate ourselves to building a future of freedom, equality, justice &amp, peace. https://t.co/5AkgVpV8aa",
939565000000000000,-26.04066086,20.61878014,2,"Have a great game today, @USArmy and @USNavy - I will be watching. We love our U.S. Military. On behalf of an entire Nation, THANK YOU for your sacrifice and service! #ArmyNavyGame #USA🇺🇸 https://t.co/8m1W9rFwIh",
939616000000000000,5.912866592,-18.22664452,3,".@DaveWeigel @WashingtonPost put out a phony photo of an empty arena hours before I arrived @ the venue, w/ thousands of people outside, on their way in. Real photos now shown as I spoke. Packed house, many people unable to get in. Demand apology &amp, retraction from FAKE NEWS WaPo! https://t.co/XAblFGh1ob",
939634000000000000,3.525132895,-21.33606148,3,".@daveweigel of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty arena last night for my speech in Pensacola when, in fact, he knew the arena was packed (as shown also on T.V.). FAKE NEWS, he should be fired.",
939641000000000000,-32.96621323,-2.290241718,3,Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY (last time was 1996). Wow! Congratulations!,
939643000000000000,-32.96779633,-2.298757315,1,Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY! Congratulations!,
